"sheep_ID","cow_ID","gene_name","gene_name2"
"ENSOARG00000022901","ENSBTAG00000029978","MIR363","MIR363"
"ENSOARG00000022908","ENSBTAG00000043472","SNORD71","SNORD71"
"ENSOARG00000022909","ENSBTAG00000042100","SNORD102","SNORD102"
"ENSOARG00000022910","ENSBTAG00000054603","",""
"ENSOARG00000022911","ENSBTAG00000052623","U6","U6"
"ENSOARG00000022914","ENSBTAG00000042154","",""
"ENSOARG00000022919","ENSBTAG00000045333","U6","U6"
"ENSOARG00000022920","ENSBTAG00000043776","SNORD63","SNORD63"
"ENSOARG00000022921","ENSBTAG00000042303","U8","U8"
"ENSOARG00000022922","ENSBTAG00000045154","U6","U6"
"ENSOARG00000022923","ENSBTAG00000042976","SNORA70","SNORA70"
"ENSOARG00000022926","ENSBTAG00000037307","MIR874","bta-mir-874"
"ENSOARG00000022929","ENSBTAG00000048636","",""
"ENSOARG00000022930","ENSBTAG00000028990","U1","U1"
"ENSOARG00000022931","ENSBTAG00000048180","U6","U6"
"ENSOARG00000022932","ENSBTAG00000043835","5S_rRNA","5S_rRNA"
"ENSOARG00000022933","ENSBTAG00000043338","U6","U6"
"ENSOARG00000022934","ENSBTAG00000045235","",""
"ENSOARG00000022938","ENSBTAG00000036363","oar-mir-133","bta-mir-133a-1"
"ENSOARG00000022940","ENSBTAG00000049818","",""
"ENSOARG00000022942","ENSBTAG00000044532","U5","U5"
"ENSOARG00000022943","ENSBTAG00000043151","SNORD48","SNORD48"
"ENSOARG00000022945","ENSBTAG00000046515","U6","U6"
"ENSOARG00000022947","ENSBTAG00000044815","U4","U4"
"ENSOARG00000022950","ENSBTAG00000043660","5S_rRNA","5S_rRNA"
"ENSOARG00000022951","ENSBTAG00000042743","SNORA70","SNORA70"
"ENSOARG00000022954","ENSBTAG00000043645","7SK","7SK"
"ENSOARG00000022955","ENSBTAG00000044925","7SK","7SK"
"ENSOARG00000022956","ENSBTAG00000042936","SNORD96","SNORD96"
"ENSOARG00000022958","ENSBTAG00000052477","",""
"ENSOARG00000022959","ENSBTAG00000042079","U6","U6"
"ENSOARG00000022960","ENSBTAG00000029764","MIR19A","bta-mir-19a"
"ENSOARG00000022961","ENSBTAG00000044970","U6","U6"
"ENSOARG00000022963","ENSBTAG00000030027","MIR449B","bta-mir-449b"
"ENSOARG00000022965","ENSBTAG00000029787","MIR301A","bta-mir-301a"
"ENSOARG00000022968","ENSBTAG00000042858","",""
"ENSOARG00000022971","ENSBTAG00000042408","SNORA27","SNORA27"
"ENSOARG00000022973","ENSBTAG00000043893","5S_rRNA","5S_rRNA"
"ENSOARG00000022974","ENSBTAG00000049408","",""
"ENSOARG00000022977","ENSBTAG00000044410","U6","U6"
"ENSOARG00000022978","ENSBTAG00000042433","",""
"ENSOARG00000022979","ENSBTAG00000043212","",""
"ENSOARG00000022980","ENSBTAG00000042427","U6","U6"
"ENSOARG00000022981","ENSBTAG00000044352","",""
"ENSOARG00000022982","ENSBTAG00000044853","SCARNA10","SCARNA10"
"ENSOARG00000022983","ENSBTAG00000043525","U6","U6"
"ENSOARG00000022985","ENSBTAG00000044384","U6","U6"
"ENSOARG00000022987","ENSBTAG00000042297","SNORD72","SNORD72"
"ENSOARG00000022989","ENSBTAG00000044724","SNORA70","SNORA70"
"ENSOARG00000022991","ENSBTAG00000042769","SNORD115","SNORD115"
"ENSOARG00000022994","ENSBTAG00000043673","7SK","7SK"
"ENSOARG00000022995","ENSBTAG00000055075","",""
"ENSOARG00000022997","ENSBTAG00000051597","U6","U6"
"ENSOARG00000022998","ENSBTAG00000050014","U6","U6"
"ENSOARG00000022999","ENSBTAG00000042920","U6","U6"
"ENSOARG00000023000","ENSBTAG00000051097","U6","U6"
"ENSOARG00000023001","ENSBTAG00000044782","5S_rRNA","5S_rRNA"
"ENSOARG00000023002","ENSBTAG00000043818","7SK","7SK"
"ENSOARG00000023003","ENSBTAG00000043940","U4","U4"
"ENSOARG00000023005","ENSBTAG00000054696","",""
"ENSOARG00000023006","ENSBTAG00000044339","bta-mir-2433","bta-mir-2433"
"ENSOARG00000023008","ENSBTAG00000042998","U6","U6"
"ENSOARG00000023009","ENSBTAG00000045025","U1","U1"
"ENSOARG00000023011","ENSBTAG00000043114","U6","U6"
"ENSOARG00000023012","ENSBTAG00000036435","MIR217","bta-mir-217"
"ENSOARG00000023014","ENSBTAG00000043253","U6","U6"
"ENSOARG00000023015","ENSBTAG00000042213","SNORA70","SNORA70"
"ENSOARG00000023017","ENSBTAG00000051133","",""
"ENSOARG00000023018","ENSBTAG00000054060","U6","U6"
"ENSOARG00000023019","ENSBTAG00000053700","U6","U6"
"ENSOARG00000023020","ENSBTAG00000030064","bta-mir-584-6","bta-mir-584-6"
"ENSOARG00000023021","ENSBTAG00000043619","U6","U6"
"ENSOARG00000023022","ENSBTAG00000053008","bta-mir-7862","bta-mir-7862"
"ENSOARG00000023024","ENSBTAG00000055172","Metazoa_SRP","Metazoa_SRP"
"ENSOARG00000023025","ENSBTAG00000043369","U6","U6"
"ENSOARG00000023028","ENSBTAG00000044520","U6","U6"
"ENSOARG00000023029","ENSBTAG00000043128","",""
"ENSOARG00000023030","ENSBTAG00000047544","bta-mir-31","bta-mir-31"
"ENSOARG00000023031","ENSBTAG00000045316","",""
"ENSOARG00000023032","ENSBTAG00000042648","SNORA35","SNORA35"
"ENSOARG00000023033","ENSBTAG00000042763","SNORD22","SNORD22"
"ENSOARG00000023035","ENSBTAG00000051228","SOX2-OT","SOX2-OT"
"ENSOARG00000023038","ENSBTAG00000044269","U6","U6"
"ENSOARG00000023039","ENSBTAG00000045086","7SK","7SK"
"ENSOARG00000023040","ENSBTAG00000043671","7SK","7SK"
"ENSOARG00000023043","ENSBTAG00000036997","U1","U1"
"ENSOARG00000023047","ENSBTAG00000042559","SNORA80E","SNORA80E"
"ENSOARG00000023049","ENSBTAG00000046059","U6","U6"
"ENSOARG00000023050","ENSBTAG00000044396","U6","U6"
"ENSOARG00000023053","ENSBTAG00000044536","",""
"ENSOARG00000023061","ENSBTAG00000043282","SNORA70","SNORA70"
"ENSOARG00000023063","ENSBTAG00000043197","SNORD33","SNORD33"
"ENSOARG00000023064","ENSBTAG00000043207","",""
"ENSOARG00000023066","ENSBTAG00000029781","oar-mir-106a","bta-mir-106a"
"ENSOARG00000023067","ENSBTAG00000042579","SNORD8","SNORD8"
"ENSOARG00000023068","ENSBTAG00000043926","5S_rRNA","5S_rRNA"
"ENSOARG00000023069","ENSBTAG00000045960","U6","U6"
"ENSOARG00000023070","ENSBTAG00000050303","5S_rRNA","5S_rRNA"
"ENSOARG00000023071","ENSBTAG00000029910","MIR20B","bta-mir-20b"
"ENSOARG00000023074","ENSBTAG00000048270","U1","U1"
"ENSOARG00000023081","ENSBTAG00000045486","U2","U2"
"ENSOARG00000023083","ENSBTAG00000045290","bta-mir-2447","bta-mir-2447"
"ENSOARG00000023084","ENSBTAG00000042589","U6","U6"
"ENSOARG00000023085","ENSBTAG00000048941","U6","U6"
"ENSOARG00000023086","ENSBTAG00000044573","U6","U6"
"ENSOARG00000023087","ENSBTAG00000051884","U6","U6"
"ENSOARG00000023088","ENSBTAG00000044824","SNORA75","SNORA75"
"ENSOARG00000023090","ENSBTAG00000036362","oar-mir-106b","bta-mir-106b"
"ENSOARG00000023091","ENSBTAG00000054591","",""
"ENSOARG00000023093","ENSBTAG00000048217","SNORD4B","SNORD4B"
"ENSOARG00000023095","ENSBTAG00000042522","",""
"ENSOARG00000023096","ENSBTAG00000052295","",""
"ENSOARG00000023100","ENSBTAG00000042313","U6","U6"
"ENSOARG00000023101","ENSBTAG00000053106","",""
"ENSOARG00000023102","ENSBTAG00000029814","MIR138-1","bta-mir-138-1"
"ENSOARG00000023105","ENSBTAG00000044309","",""
"ENSOARG00000023106","ENSBTAG00000043750","5S_rRNA","5S_rRNA"
"ENSOARG00000023107","ENSBTAG00000042911","",""
"ENSOARG00000023108","ENSBTAG00000045371","5S_rRNA","5S_rRNA"
"ENSOARG00000023110","ENSBTAG00000044821","U6","U6"
"ENSOARG00000023111","ENSBTAG00000044941","",""
"ENSOARG00000023112","ENSBTAG00000044218","U6","U6"
"ENSOARG00000023113","ENSBTAG00000043477","U6","U6"
"ENSOARG00000023115","ENSBTAG00000029126","5S_rRNA","5S_rRNA"
"ENSOARG00000023117","ENSBTAG00000036375","MIR582","bta-mir-582"
"ENSOARG00000023118","ENSBTAG00000044943","",""
"ENSOARG00000023119","ENSBTAG00000029920","oar-mir-25","MIR25"
"ENSOARG00000023121","ENSBTAG00000043157","Telomerase-vert","Telomerase-vert"
"ENSOARG00000023123","ENSBTAG00000044391","",""
"ENSOARG00000023124","ENSBTAG00000030004","MIR433","bta-mir-433"
"ENSOARG00000023125","ENSBTAG00000043320","U6","U6"
"ENSOARG00000023126","ENSBTAG00000052685","SNORA50C","SNORA50C"
"ENSOARG00000023129","ENSBTAG00000044485","U6","U6"
"ENSOARG00000023130","ENSBTAG00000042474","",""
"ENSOARG00000023133","ENSBTAG00000049978","SNORA70","SNORA70"
"ENSOARG00000023135","ENSBTAG00000043083","U6","U6"
"ENSOARG00000023136","ENSBTAG00000043185","U6","U6"
"ENSOARG00000023137","ENSBTAG00000037292","MIR873","MIR873"
"ENSOARG00000023139","ENSBTAG00000044971","",""
"ENSOARG00000023140","ENSBTAG00000048334","",""
"ENSOARG00000023141","ENSBTAG00000052899","",""
"ENSOARG00000023142","ENSBTAG00000043753","Vault","Vault"
"ENSOARG00000023143","ENSBTAG00000043445","U6","U6"
"ENSOARG00000023147","ENSBTAG00000029930","MIR22","MIR22"
"ENSOARG00000023148","ENSBTAG00000050248","U6","U6"
"ENSOARG00000023154","ENSBTAG00000045062","SNORD11B","SNORD11B"
"ENSOARG00000023155","ENSBTAG00000029896","MIR181B2","bta-mir-181b-2"
"ENSOARG00000023156","ENSBTAG00000043711","5S_rRNA","5S_rRNA"
"ENSOARG00000023158","ENSBTAG00000051103","",""
"ENSOARG00000023159","ENSBTAG00000042711","",""
"ENSOARG00000023160","ENSBTAG00000048751","",""
"ENSOARG00000023164","ENSBTAG00000042600","SNORD94","SNORD94"
"ENSOARG00000023165","ENSBTAG00000043131","U6","U6"
"ENSOARG00000023166","ENSBTAG00000043791","5S_rRNA","5S_rRNA"
"ENSOARG00000023168","ENSBTAG00000030084","bta-mir-503","bta-mir-503"
"ENSOARG00000023169","ENSBTAG00000042915","",""
"ENSOARG00000023170","ENSBTAG00000044278","SNORA70","SNORA70"
"ENSOARG00000023171","ENSBTAG00000042292","SNORD38A","SNORD38A"
"ENSOARG00000023172","ENSBTAG00000052967","U6","U6"
"ENSOARG00000023175","ENSBTAG00000043287","",""
"ENSOARG00000023184","ENSBTAG00000044642","U6","U6"
"ENSOARG00000023185","ENSBTAG00000045339","U7","U7"
"ENSOARG00000023187","ENSBTAG00000044931","U6","U6"
"ENSOARG00000023188","ENSBTAG00000029932","MIR101-2","MIR101-2"
"ENSOARG00000023190","ENSBTAG00000045203","SNORA84","SNORA84"
"ENSOARG00000023192","ENSBTAG00000045718","MIR9-1","MIR9-1"
"ENSOARG00000023194","ENSBTAG00000043235","",""
"ENSOARG00000023195","ENSBTAG00000029825","MIR135A1","bta-mir-135a-1"
"ENSOARG00000023197","ENSBTAG00000043359","SNORA21","SNORA21"
"ENSOARG00000023198","ENSBTAG00000043140","SNORD69","SNORD69"
"ENSOARG00000023201","ENSBTAG00000047865","SNORD107","SNORD107"
"ENSOARG00000023204","ENSBTAG00000028700","5S_rRNA","5S_rRNA"
"ENSOARG00000023207","ENSBTAG00000043939","7SK","7SK"
"ENSOARG00000023208","ENSBTAG00000052387","U5","U5"
"ENSOARG00000023210","ENSBTAG00000029870","MIR98","bta-mir-98"
"ENSOARG00000023211","ENSBTAG00000053350","U6","U6"
"ENSOARG00000023214","ENSBTAG00000051125","",""
"ENSOARG00000023215","ENSBTAG00000043163","U6","U6"
"ENSOARG00000023216","ENSBTAG00000029576","5S_rRNA","5S_rRNA"
"ENSOARG00000023217","ENSBTAG00000043333","U6","U6"
"ENSOARG00000023219","ENSBTAG00000044929","MIR489","bta-mir-489"
"ENSOARG00000023221","ENSBTAG00000049785","U6","U6"
"ENSOARG00000023222","ENSBTAG00000045138","7SK","7SK"
"ENSOARG00000023225","ENSBTAG00000050684","U6","U6"
"ENSOARG00000023228","ENSBTAG00000042758","SNORD29","SNORD29"
"ENSOARG00000023230","ENSBTAG00000054076","5S_rRNA","5S_rRNA"
"ENSOARG00000023231","ENSBTAG00000043005","",""
"ENSOARG00000023233","ENSBTAG00000036364","oar-mir-410","bta-mir-410"
"ENSOARG00000023234","ENSBTAG00000036851","U1","U1"
"ENSOARG00000023235","ENSBTAG00000044646","U6","U6"
"ENSOARG00000023236","ENSBTAG00000029850","oar-mir-26b","MIR26B"
"ENSOARG00000023238","ENSBTAG00000042817","Y_RNA","Y_RNA"
"ENSOARG00000023239","ENSBTAG00000053880","",""
"ENSOARG00000023242","ENSBTAG00000029921","MIR197","MIR197"
"ENSOARG00000023244","ENSBTAG00000029839","MIR181C","bta-mir-181c"
"ENSOARG00000023246","ENSBTAG00000043446","",""
"ENSOARG00000023249","ENSBTAG00000036451","5S_rRNA","5S_rRNA"
"ENSOARG00000023250","ENSBTAG00000043816","",""
"ENSOARG00000023251","ENSBTAG00000045340","U6","U6"
"ENSOARG00000023254","ENSBTAG00000045956","SNORD53","SNORD53"
"ENSOARG00000023255","ENSBTAG00000043708","U6","U6"
"ENSOARG00000023257","ENSBTAG00000036426","oar-mir-154a","MIR154"
"ENSOARG00000023258","ENSBTAG00000042536","SNORA2C","SNORA2C"
"ENSOARG00000023261","ENSBTAG00000043344","SNORA70","SNORA70"
"ENSOARG00000023262","ENSBTAG00000054781","U6","U6"
"ENSOARG00000023264","ENSBTAG00000054880","U6","U6"
"ENSOARG00000023265","ENSBTAG00000053166","",""
"ENSOARG00000023266","ENSBTAG00000054690","U6","U6"
"ENSOARG00000023270","ENSBTAG00000055297","U6","U6"
"ENSOARG00000023276","ENSBTAG00000053999","",""
"ENSOARG00000023283","ENSBTAG00000044275","",""
"ENSOARG00000023284","ENSBTAG00000029901","oar-mir-23a","bta-mir-23a"
"ENSOARG00000023285","ENSBTAG00000029844","MIR125A","bta-mir-125a"
"ENSOARG00000023286","ENSBTAG00000044495","5S_rRNA","5S_rRNA"
"ENSOARG00000023288","ENSBTAG00000036391","MIR212","bta-mir-212"
"ENSOARG00000023289","ENSBTAG00000042801","SNORD100","SNORD100"
"ENSOARG00000023292","ENSBTAG00000044677","7SK","7SK"
"ENSOARG00000023296","ENSBTAG00000042783","U6","U6"
"ENSOARG00000023297","ENSBTAG00000053304","5S_rRNA","5S_rRNA"
"ENSOARG00000023298","ENSBTAG00000042404","U6","U6"
"ENSOARG00000023301","ENSBTAG00000036369","MIR100","bta-mir-100"
"ENSOARG00000023303","ENSBTAG00000043480","SNORD14","SNORD14"
"ENSOARG00000023305","ENSBTAG00000043298","U6","U6"
"ENSOARG00000023306","ENSBTAG00000049920","U2","U2"
"ENSOARG00000023307","ENSBTAG00000043021","",""
"ENSOARG00000023308","ENSBTAG00000044443","SCARNA16","SCARNA16"
"ENSOARG00000023310","ENSBTAG00000046528","SNORD53B","SNORD53B"
"ENSOARG00000023311","ENSBTAG00000054553","",""
"ENSOARG00000023313","ENSBTAG00000036389","MIR16-1","bta-mir-16a"
"ENSOARG00000023314","ENSBTAG00000043732","U2","U2"
"ENSOARG00000023316","ENSBTAG00000036422","bta-mir-95","bta-mir-95"
"ENSOARG00000023317","ENSBTAG00000042952","U6","U6"
"ENSOARG00000023324","ENSBTAG00000052254","U6","U6"
"ENSOARG00000023325","ENSBTAG00000035150","5S_rRNA","5S_rRNA"
"ENSOARG00000023326","ENSBTAG00000050379","U6","U6"
"ENSOARG00000023327","ENSBTAG00000045354","",""
"ENSOARG00000023328","ENSBTAG00000050166","",""
"ENSOARG00000023332","ENSBTAG00000042868","",""
"ENSOARG00000023333","ENSBTAG00000054122","5S_rRNA","5S_rRNA"
"ENSOARG00000023335","ENSBTAG00000029807","MIR450A1","bta-mir-450a-1"
"ENSOARG00000023336","ENSBTAG00000042271","U6","U6"
"ENSOARG00000023337","ENSBTAG00000029651","5S_rRNA","5S_rRNA"
"ENSOARG00000023339","ENSBTAG00000044875","U6","U6"
"ENSOARG00000023341","ENSBTAG00000044754","7SK","7SK"
"ENSOARG00000023343","ENSBTAG00000045055","U6","U6"
"ENSOARG00000023345","ENSBTAG00000042464","SNORD25","SNORD25"
"ENSOARG00000023346","ENSBTAG00000045442","5S_rRNA","5S_rRNA"
"ENSOARG00000023347","ENSBTAG00000049146","SNORD30","SNORD30"
"ENSOARG00000023348","ENSBTAG00000043273","",""
"ENSOARG00000023349","ENSBTAG00000043312","",""
"ENSOARG00000023351","ENSBTAG00000042696","SNORD73","SNORD73"
"ENSOARG00000023352","ENSBTAG00000042301","",""
"ENSOARG00000023357","ENSBTAG00000043339","U6","U6"
"ENSOARG00000023361","ENSBTAG00000045364","U1","U1"
"ENSOARG00000023366","ENSBTAG00000029897","oar-mir-21","MIR21"
"ENSOARG00000023368","ENSBTAG00000042274","U6","U6"
"ENSOARG00000023369","ENSBTAG00000045407","U6","U6"
"ENSOARG00000023371","ENSBTAG00000036436","MIR153-1","bta-mir-153-1"
"ENSOARG00000023373","ENSBTAG00000043534","U6","U6"
"ENSOARG00000023376","ENSBTAG00000045463","U2","U2"
"ENSOARG00000023377","ENSBTAG00000043651","5S_rRNA","5S_rRNA"
"ENSOARG00000023378","ENSBTAG00000043647","5S_rRNA","5S_rRNA"
"ENSOARG00000023380","ENSBTAG00000037187","U1","U1"
"ENSOARG00000023381","ENSBTAG00000046466","",""
"ENSOARG00000023383","ENSBTAG00000044447","SNORA70","SNORA70"
"ENSOARG00000023386","ENSBTAG00000029960","MIR383","bta-mir-383"
"ENSOARG00000023387","ENSBTAG00000042951","U6","U6"
"ENSOARG00000023390","ENSBTAG00000047492","U6","U6"
"ENSOARG00000023394","ENSBTAG00000043302","SNORD31","SNORD31"
"ENSOARG00000023396","ENSBTAG00000045164","U6","U6"
"ENSOARG00000023397","ENSBTAG00000050672","U6","U6"
"ENSOARG00000023398","ENSBTAG00000044231","U6","U6"
"ENSOARG00000023399","ENSBTAG00000048297","U5","U5"
"ENSOARG00000023401","ENSBTAG00000029076","5S_rRNA","5S_rRNA"
"ENSOARG00000023402","ENSBTAG00000044829","7SK","7SK"
"ENSOARG00000023403","ENSBTAG00000036403","bta-mir-502a-2","bta-mir-502a-2"
"ENSOARG00000023404","ENSBTAG00000044345","SNORD112","SNORD112"
"ENSOARG00000023407","ENSBTAG00000054950","U6","U6"
"ENSOARG00000023410","ENSBTAG00000045173","SNORA70","SNORA70"
"ENSOARG00000023411","ENSBTAG00000034187","5S_rRNA","5S_rRNA"
"ENSOARG00000023412","ENSBTAG00000029982","MIR142","bta-mir-142"
"ENSOARG00000023413","ENSBTAG00000045030","U6","U6"
"ENSOARG00000023416","ENSBTAG00000028919","5S_rRNA","5S_rRNA"
"ENSOARG00000023419","ENSBTAG00000045242","U6","U6"
"ENSOARG00000023424","ENSBTAG00000042599","U6","U6"
"ENSOARG00000023427","ENSBTAG00000042873","U6","U6"
"ENSOARG00000023429","ENSBTAG00000044591","SNORA70","SNORA70"
"ENSOARG00000023430","ENSBTAG00000047075","7SK","7SK"
"ENSOARG00000023432","ENSBTAG00000029797","MIR186","bta-mir-186"
"ENSOARG00000023433","ENSBTAG00000043089","U6","U6"
"ENSOARG00000023435","ENSBTAG00000042080","U6","U6"
"ENSOARG00000023437","ENSBTAG00000044354","U6","U6"
"ENSOARG00000023438","ENSBTAG00000051193","",""
"ENSOARG00000023439","ENSBTAG00000043658","5S_rRNA","5S_rRNA"
"ENSOARG00000023440","ENSBTAG00000044743","U6","U6"
"ENSOARG00000023444","ENSBTAG00000043524","U6","U6"
"ENSOARG00000023445","ENSBTAG00000037291","bta-mir-875","bta-mir-875"
"ENSOARG00000023446","ENSBTAG00000043590","",""
"ENSOARG00000023448","ENSBTAG00000043541","SNORA5A","SNORA5A"
"ENSOARG00000023449","ENSBTAG00000042804","U6","U6"
"ENSOARG00000023456","ENSBTAG00000042614","SNORA11G","SNORA11G"
"ENSOARG00000023458","ENSBTAG00000045116","U2","U2"
"ENSOARG00000023460","ENSBTAG00000043329","SNORA49","SNORA49"
"ENSOARG00000023461","ENSBTAG00000049177","U6","U6"
"ENSOARG00000023462","ENSBTAG00000049644","",""
"ENSOARG00000023464","ENSBTAG00000043734","U6","U6"
"ENSOARG00000023467","ENSBTAG00000029976","MIR484","bta-mir-484"
"ENSOARG00000023470","ENSBTAG00000053120","",""
"ENSOARG00000023473","ENSBTAG00000045462","",""
"ENSOARG00000023474","ENSBTAG00000029968","MIR7-3","bta-mir-7-3"
"ENSOARG00000023475","ENSBTAG00000043067","",""
"ENSOARG00000023482","ENSBTAG00000043807","",""
"ENSOARG00000023483","ENSBTAG00000044329","U6","U6"
"ENSOARG00000023484","ENSBTAG00000044380","SNORA70","SNORA70"
"ENSOARG00000023488","ENSBTAG00000030013","MIR660","bta-mir-660"
"ENSOARG00000023490","ENSBTAG00000052319","",""
"ENSOARG00000023491","ENSBTAG00000042578","",""
"ENSOARG00000023492","ENSBTAG00000043164","U6","U6"
"ENSOARG00000023493","ENSBTAG00000049417","U6","U6"
"ENSOARG00000023495","ENSBTAG00000053186","",""
"ENSOARG00000023497","ENSBTAG00000029788","MIR196A2","MIR196A2"
"ENSOARG00000023498","ENSBTAG00000044340","U6","U6"
"ENSOARG00000023499","ENSBTAG00000045361","U6","U6"
"ENSOARG00000023503","ENSBTAG00000029862","MIR204","bta-mir-204"
"ENSOARG00000023504","ENSBTAG00000043787","5S_rRNA","5S_rRNA"
"ENSOARG00000023505","ENSBTAG00000051595","bta-mir-6119","bta-mir-6119"
"ENSOARG00000023506","ENSBTAG00000043268","SNORD79","SNORD79"
"ENSOARG00000023509","ENSBTAG00000045214","U6","U6"
"ENSOARG00000023512","ENSBTAG00000050399","",""
"ENSOARG00000023514","ENSBTAG00000054823","",""
"ENSOARG00000023515","ENSBTAG00000043101","SNORD24","SNORD24"
"ENSOARG00000023516","ENSBTAG00000042602","SNORA36B","SNORA36B"
"ENSOARG00000023517","ENSBTAG00000045477","U6","U6"
"ENSOARG00000023518","ENSBTAG00000044892","U7","U7"
"ENSOARG00000023523","ENSBTAG00000051476","",""
"ENSOARG00000023525","ENSBTAG00000029937","MIR26A1","bta-mir-26c"
"ENSOARG00000023526","ENSBTAG00000043643","U2","U2"
"ENSOARG00000023527","ENSBTAG00000042722","U6","U6"
"ENSOARG00000023533","ENSBTAG00000042781","U6","U6"
"ENSOARG00000023534","ENSBTAG00000044797","U6","U6"
"ENSOARG00000023536","ENSBTAG00000050085","",""
"ENSOARG00000023537","ENSBTAG00000036678","5S_rRNA","5S_rRNA"
"ENSOARG00000023538","ENSBTAG00000043804","7SK","7SK"
"ENSOARG00000023539","ENSBTAG00000044966","U6","U6"
"ENSOARG00000023540","ENSBTAG00000043203","",""
"ENSOARG00000023541","ENSBTAG00000043424","U6","U6"
"ENSOARG00000023543","ENSBTAG00000042443","U6","U6"
"ENSOARG00000023545","ENSBTAG00000049907","",""
"ENSOARG00000023546","ENSBTAG00000043831","5S_rRNA","5S_rRNA"
"ENSOARG00000023551","ENSBTAG00000043670","SNORD114-2",""
"ENSOARG00000023552","ENSBTAG00000042972","U6","U6"
"ENSOARG00000023554","ENSBTAG00000045408","U6","U6"
"ENSOARG00000023555","ENSBTAG00000045360","",""
"ENSOARG00000023557","ENSBTAG00000044264","5S_rRNA","5S_rRNA"
"ENSOARG00000023558","ENSBTAG00000045435","U6","U6"
"ENSOARG00000023559","ENSBTAG00000045351","",""
"ENSOARG00000023560","ENSBTAG00000028043","U1","U1"
"ENSOARG00000023561","ENSBTAG00000052264","",""
"ENSOARG00000023563","ENSBTAG00000042115","SNORD116","SNORD116"
"ENSOARG00000023564","ENSBTAG00000029967","oar-mir-103","bta-mir-103-1"
"ENSOARG00000023565","ENSBTAG00000043897","U6","U6"
"ENSOARG00000023567","ENSBTAG00000042631","SNORD86","SNORD86"
"ENSOARG00000023568","ENSBTAG00000029792","oar-mir-493",""
"ENSOARG00000023569","ENSBTAG00000042099","SNORD12C","SNORD12C"
"ENSOARG00000023571","ENSBTAG00000045453","U6","U6"
"ENSOARG00000023573","ENSBTAG00000042281","",""
"ENSOARG00000023575","ENSBTAG00000053335","",""
"ENSOARG00000023577","ENSBTAG00000053338","",""
"ENSOARG00000023578","ENSBTAG00000030764","5S_rRNA","5S_rRNA"
"ENSOARG00000023580","ENSBTAG00000042396","U6","U6"
"ENSOARG00000023581","ENSBTAG00000042489","",""
"ENSOARG00000023582","ENSBTAG00000042684","SNORD14","SNORD14"
"ENSOARG00000023583","ENSBTAG00000044874","U6","U6"
"ENSOARG00000023585","ENSBTAG00000044570","U6","U6"
"ENSOARG00000023588","ENSBTAG00000045082","",""
"ENSOARG00000023592","ENSBTAG00000044967","U6","U6"
"ENSOARG00000023593","ENSBTAG00000029926","MIR1-2","MIR1-2"
"ENSOARG00000023594","ENSBTAG00000028682","5S_rRNA","5S_rRNA"
"ENSOARG00000023596","ENSBTAG00000029889","MIR452","bta-mir-452"
"ENSOARG00000023597","ENSBTAG00000036927","U3","U3"
"ENSOARG00000023598","ENSBTAG00000048475","",""
"ENSOARG00000023601","ENSBTAG00000053465","",""
"ENSOARG00000023602","ENSBTAG00000051442","",""
"ENSOARG00000023603","ENSBTAG00000030111","bta-mir-763","bta-mir-763"
"ENSOARG00000023604","ENSBTAG00000042879","U6","U6"
"ENSOARG00000023605","ENSBTAG00000044512","",""
"ENSOARG00000023607","ENSBTAG00000042652","SNORA71","SNORA71"
"ENSOARG00000023609","ENSBTAG00000029881","MIRLET7A2","bta-let-7a-2"
